,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,country,page
762,64,B0C5XQH39D,NERO Video cassette rescue - muy fácil sin conocimientos previos | S-VHS | Hi8 | Super 8 | DVD a PC | 1 PC | Software de edic,"42,95 €",3.5,124.0,https://www.amazon.es/dp/B0C5XQH39D,"https://images-eu.ssl-images-amazon.com/images/I/71nD63dsdzL._AC_UL900_SR900,600_.jpg",,ES,2
763,65,B0BQRMBHHX,Norton 360 for Mobile 2025|1 Dispositivo|1 año con renovación automática| Descarga digital,"8,50 €",3,12.0,https://www.amazon.es/dp/B0BQRMBHHX,"https://images-eu.ssl-images-amazon.com/images/I/61VBbMPMEsL._AC_UL900_SR900,600_.jpg",,ES,2
764,66,B09DDLCFKP,Bitdefender Total Security 2025 | 10 Dispositivos | 1 Año | PC/Mac/iOS/Android | Código de activación por email | Renovación ,"59,99 €",3.4,81.0,https://www.amazon.es/dp/B09DDLCFKP,"https://images-eu.ssl-images-amazon.com/images/I/61dseoo7XiL._AC_UL900_SR900,600_.jpg",,ES,2
765,67,B092F1JMMB,Avast Ultimate 2025 | Antivirus 10 Dispositivos | 1 Año | Descarga digital,"30,99 €",4,144.0,https://www.amazon.es/dp/B092F1JMMB,"https://images-eu.ssl-images-amazon.com/images/I/61EMw9emAOL._AC_UL900_SR900,600_.jpg",,ES,2
766,68,B0F22QNTQ9,Microsoft 365 Familia│12 meses│6 personas│ Hasta 6 TB de almacenamiento Onedrive│Apps Office con IA + Norton 360 Deluxe│5 Dis,"187,00 €",4.4,1087.0,https://www.amazon.es/dp/B0F22QNTQ9,"https://images-eu.ssl-images-amazon.com/images/I/71BQcDEXTLL._AC_UL900_SR900,600_.jpg",,ES,2
767,69,B0DGGGRNNL,Parallels Desktop 20 para Mac | Software para ejecutar Windows en máquinas virtuales | Perpetuo | 1 Dispositivo | Mac | Códig,"132,30 €",3.9,5.0,https://www.amazon.es/dp/B0DGGGRNNL,"https://images-eu.ssl-images-amazon.com/images/I/71LTBJza-QL._AC_UL900_SR900,600_.jpg",,ES,2
768,70,B07VNBHDZQ,Kaspersky Plus Internet Security 2025 | 1 Dispositivo | 1 año | Anti-Phishing y Firewall| VPN ilimitada | Gestor de contraseñ,"54,99 €",4.4,263.0,https://www.amazon.es/dp/B07VNBHDZQ,"https://images-eu.ssl-images-amazon.com/images/I/714umtcFA1L._AC_UL900_SR900,600_.jpg",,ES,2
769,71,B0F2VRWJLH,Microsoft 365 Familia | 12 meses | 6 personas | Hasta 6 TB de almacenamiento Onedrive | Apps Office con IA + McAfee Total Pro,"192,98 €",4.4,1087.0,https://www.amazon.es/dp/B0F2VRWJLH,"https://images-eu.ssl-images-amazon.com/images/I/71N2aWJyRjL._AC_UL900_SR900,600_.jpg",,ES,2
770,72,B0CRX8LSGN,Norton 360 Premium Exclusivo Amazon*|Antivirus 10 Dispositivos|1 año con renovación automática| Descarga digital,"41,99 €",4.1,112.0,https://www.amazon.es/dp/B0CRX8LSGN,"https://images-eu.ssl-images-amazon.com/images/I/61N7oHQzxZL._AC_UL900_SR900,600_.jpg",,ES,2
771,73,B08HRWKSN1,"Panda Dome Advanced 2025 – Antivirus Cloud VPN, Control Parental ( 3 dispositivos)","30,00 €",4.2,176.0,https://www.amazon.es/dp/B08HRWKSN1,"https://images-eu.ssl-images-amazon.com/images/I/61W3m1rZFeL._AC_UL900_SR900,600_.jpg",,ES,2
772,74,B0C5NKG88T,"McAfee+ Premium Familiar para dispositivos ilimitados 2025 |12 meses|VPN segura, incluye antivirus, gestor de contraseñas, su","39,99 €",3.7,3.0,https://www.amazon.es/dp/B0C5NKG88T,"https://images-eu.ssl-images-amazon.com/images/I/61ysu7fqNML._AC_UL900_SR900,600_.jpg",,ES,2
773,75,B0CF749R38,Bitdefender Premium VPN 2024 | 10 Dispositivos| 1 año | PC/Mac/Móvil | Código de activación enviado por email,"69,99 €",2.9,14.0,https://www.amazon.es/dp/B0CF749R38,"https://images-eu.ssl-images-amazon.com/images/I/61tPeuObmlL._AC_UL900_SR900,600_.jpg",,ES,2
774,76,B0CGLN3DM8,"Nero Burn Express 5 - Grabar | Copiar | Ripear | Convertir | Copia de seguridad | Proteger para películas, fotos, música y da","29,95 €",3.9,15.0,https://www.amazon.es/dp/B0CGLN3DM8,"https://images-eu.ssl-images-amazon.com/images/I/71-KWAbC9OL._AC_UL900_SR900,600_.jpg",,ES,2
775,77,B0B8P7VZL8,"Corel Pinnacle Studio 26 Ultimate, Software de edición vídeo, Entrega por correo","79,00 €",4.1,122.0,https://www.amazon.es/dp/B0B8P7VZL8,"https://images-eu.ssl-images-amazon.com/images/I/616n7jE8FAL._AC_UL900_SR900,600_.jpg",,ES,2
776,78,B08HRRYR3Y,"Panda Dome Complete 2025 – Antivirus Cloud y VPN, Gestor de contraseñas (5 dispositivos)","52,17 €",4.5,179.0,https://www.amazon.es/dp/B08HRRYR3Y,"https://images-eu.ssl-images-amazon.com/images/I/61W+lzYLP+L._AC_UL900_SR900,600_.jpg",,ES,2
777,79,B0B47ZZVDW,Norton 360 Platinum 2025| Antivírus 20 Dispositivos| 15 meses con renovación automática| Descarga digital,"49,99 €",4,44.0,https://www.amazon.es/dp/B0B47ZZVDW,"https://images-eu.ssl-images-amazon.com/images/I/61eRO29uIJL._AC_UL900_SR900,600_.jpg",,ES,2
778,80,395982890X,OpenOffice Premium Edition for Windows 10-8-7-Vista-XP | PC Software and 1.000 New Fonts and Free Email Support | Alternative,"18,30 €",4.3,235.0,https://www.amazon.es/dp/395982890X,"https://images-eu.ssl-images-amazon.com/images/I/71yJeTVL0FL._AC_UL900_SR900,600_.jpg",,ES,2
779,81,B0CPTJPQ2T,F-Secure Total | 1 Años | 5 Dispositivos | PC/Mac/Mobile | Código de activación enviado por email,"79,90 €",3.9,11.0,https://www.amazon.es/dp/B0CPTJPQ2T,"https://images-eu.ssl-images-amazon.com/images/I/513T5rP+7DL._AC_UL900_SR900,600_.jpg",,ES,2
780,82,B09KTYS1K3,"NordVPN Estándar, 10 dispositivos, 1 Año, VPN y Ciberseguridad, Código Digital","69,90 €",3.8,123.0,https://www.amazon.es/dp/B09KTYS1K3,"https://images-eu.ssl-images-amazon.com/images/I/61BQy39iW-L._AC_UL900_SR900,600_.jpg",,ES,2
781,83,B09X5XWGRC,Microsoft Sistema operativo Windows Home FPP 11 64-bit Español 1 Licencia,"89,00 €",4.2,79.0,https://www.amazon.es/dp/B09X5XWGRC,"https://images-eu.ssl-images-amazon.com/images/I/61l3YMn0U6L._AC_UL900_SR900,600_.jpg",,ES,2
782,84,B0BSKNB5R9,Kaspersky Premium Total Security 2025 | 10 Dispositivos | 1 año | Anti-Phishing y Firewall | VPN ilimitada | Gestor de contra,"134,99 €",4.6,58.0,https://www.amazon.es/dp/B0BSKNB5R9,"https://images-eu.ssl-images-amazon.com/images/I/81yWk2beJkL._AC_UL900_SR900,600_.jpg",,ES,2
783,85,B0CHNB5QBK,Norton 360 Deluxe+Norton AntiTrack 2025|Antivírus 5 Dispositivos| 15 meses com renovação automática| Descarga digital,"39,99 €",3.8,1122.0,https://www.amazon.es/dp/B0CHNB5QBK,"https://images-eu.ssl-images-amazon.com/images/I/61c2BNUi4tL._AC_UL900_SR900,600_.jpg",,ES,2
784,86,B07V9HTCWM,"Norton 360 Estándar 2024 - Antivirus software para 1 Dispositivo y 1 año de suscripción con renovación automática, Secure VPN","23,03 €",3.5,326.0,https://www.amazon.es/dp/B07V9HTCWM,"https://images-eu.ssl-images-amazon.com/images/I/71euuyF2GfL._AC_UL900_SR900,600_.jpg",,ES,2
785,87,B09DDL1DYG,Bitdefender Internet Security 2025 | 5 Dispositivos | 1 Año | PC | Código de activación por email | Renovación automática,"34,99 €",2.9,19.0,https://www.amazon.es/dp/B09DDL1DYG,"https://images-eu.ssl-images-amazon.com/images/I/61TaR2XlFyL._AC_UL900_SR900,600_.jpg",,ES,2
786,88,B0BDMB3X34,"McAfee Total Protection para 3 dispositivos, 2025 |12 meses | VPN segura, el software de seguridad incluye antivirus, gestor ",,4.1,268.0,https://www.amazon.es/dp/B0BDMB3X34,"https://images-eu.ssl-images-amazon.com/images/I/71WUGKZvv5L._AC_UL900_SR900,600_.jpg",,ES,2
787,89,B07VRL1WNT,Kaspersky Premium Total Security 2025 | 1 Dispositivo | 1 año | Anti-Phishing y Firewall | VPN ilimitada | Gestor de contrase,"79,99 €",4.5,225.0,https://www.amazon.es/dp/B07VRL1WNT,"https://images-eu.ssl-images-amazon.com/images/I/81OW0vBz9VL._AC_UL900_SR900,600_.jpg",,ES,2
788,90,B086Z61QLB,Norton 360 Deluxe 2025 |Antivirus 5 Dispositivos|15 meses| Descarga digital,"34,99 €",3.8,1122.0,https://www.amazon.es/dp/B086Z61QLB,"https://images-eu.ssl-images-amazon.com/images/I/61wWzkqnHAL._AC_UL900_SR900,600_.jpg",,ES,2
789,91,B0DPGN2NJM,"NordVPN Amazon Esencial, 10 dispositivos, 1 mes, VPN & gestor de Contraseñas, código","10,99 €",3.8,123.0,https://www.amazon.es/dp/B0DPGN2NJM,"https://images-eu.ssl-images-amazon.com/images/I/61eRBQxz6vL._AC_UL900_SR900,600_.jpg",,ES,2
790,92,B0BN85JW53,Nero Burning ROM 2025 | El original | Programa de grabación | Grabación de CD DVD Bluray | Copiado | Windows 11 / 10 / 8 / 7 ,"49,95 €",4,199.0,https://www.amazon.es/dp/B0BN85JW53,"https://images-eu.ssl-images-amazon.com/images/I/51JAKTtmwdL._AC_UL900_SR900,600_.jpg",,ES,2
791,93,B07VMBMRPZ,Kaspersky Plus Internet Security 2025 | 5 Dispositivos | 1 año | Anti-Phishing y Firewall| VPN ilimitada | Gestor de contrase,"79,99 €",4.5,196.0,https://www.amazon.es/dp/B07VMBMRPZ,"https://images-eu.ssl-images-amazon.com/images/I/711zGBYJteL._AC_UL900_SR900,600_.jpg",,ES,2
792,94,B0CTLLHMCK,"ESET HOME Security Premium 2025 | 1 dispositivo | 1 año | gestor de contraseñas, cifrado de datos, privacidad y seguridad del","49,99 €",4.5,2.0,https://www.amazon.es/dp/B0CTLLHMCK,"https://images-eu.ssl-images-amazon.com/images/I/81O3d5X7sQL._AC_UL900_SR900,600_.jpg",,ES,2
793,95,B0BG2YLVJ2,"NordVPN Estándar - 1 año de VPN y software de ciberseguridad - Bloquea malware, enlaces y anuncios maliciosos, protege tu inf","48,45 €",3.8,123.0,https://www.amazon.es/dp/B0BG2YLVJ2,"https://images-eu.ssl-images-amazon.com/images/I/71BUAM-cmiL._AC_UL900_SR900,600_.jpg",,ES,2
794,96,B0C4C3BWWK,Norton 360 Deluxe 2025|Antivírus 5 Dispositivos| 15 meses com renovação automática| Descarga digital,"29,99 €",4.2,75.0,https://www.amazon.es/dp/B0C4C3BWWK,"https://images-eu.ssl-images-amazon.com/images/I/61VHr0iO9aL._AC_UL900_SR900,600_.jpg",,ES,2
795,97,B09SJ4NG8S,Kaspersky Password Manager | Sin límite de dispositivos | 1 Año | Windows/Mac/Android/iOS | Código de activación enviado por ,"13,99 €",3.4,33.0,https://www.amazon.es/dp/B09SJ4NG8S,"https://images-eu.ssl-images-amazon.com/images/I/61sBvP735JL._AC_UL900_SR900,600_.jpg",,ES,2
796,98,B092F11W48,Avast Premium Security 2025 | Antivirus 10 Dispositivos | 1 Año | Descarga digital,"39,99 €",4,144.0,https://www.amazon.es/dp/B092F11W48,"https://images-eu.ssl-images-amazon.com/images/I/71F-btomuWL._AC_UL900_SR900,600_.jpg",,ES,2
797,99,B07V9HTCWB,"Norton Antivirus Plus 2024 - Antivirus software para 1 Dispositivo y 1 año de suscripción con renovación automática, para PC ","16,13 €",3.5,326.0,https://www.amazon.es/dp/B07V9HTCWB,"https://images-eu.ssl-images-amazon.com/images/I/7165tYpEDSL._AC_UL900_SR900,600_.jpg",,ES,2
798,100,B092F4R1YY,AVG Ultimate 2025 | Antivirus 10 Dispositivos | 1 Año | Descarga digital,"27,99 €",3.3,38.0,https://www.amazon.es/dp/B092F4R1YY,"https://images-eu.ssl-images-amazon.com/images/I/61r1m-WVLJL._AC_UL900_SR900,600_.jpg",,ES,2
799,1,B0B3R5PL2Y,Windows版 | Minecraft (マインクラフト): Java & Bedrock Edition | オンラインコード版,"￥3,564",4.5,3589.0,https://www.amazon.co.jp/dp/B0B3R5PL2Y,"https://images-fe.ssl-images-amazon.com/images/I/81FnyvKZ8qL._AC_UL900_SR900,600_.jpg",,JP,1
800,2,B0DFNMVW28,Microsoft Office Home 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,"￥31,023",4,399.0,https://www.amazon.co.jp/dp/B0DFNMVW28,"https://images-fe.ssl-images-amazon.com/images/I/61VwvufdNwL._AC_UL900_SR900,600_.jpg",,JP,1
801,3,B09VSXCY87,Windows 11 Home 日本語版,"￥14,600",4.1,1994.0,https://www.amazon.co.jp/dp/B09VSXCY87,"https://images-fe.ssl-images-amazon.com/images/I/51sCF26v3vL._AC_UL900_SR900,600_.jpg",,JP,1
802,4,B0FH8WD3X3,[Steam] 「イクイノックス・セレブレーションパック:ゴールド」|オンラインコード版,"￥13,900",,,https://www.amazon.co.jp/dp/B0FH8WD3X3,"https://images-fe.ssl-images-amazon.com/images/I/71xTlY84XkL._AC_UL900_SR900,600_.jpg",,JP,1
803,5,B0DFNW466C,Microsoft Office Home & Business 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,"￥39,582",4.1,237.0,https://www.amazon.co.jp/dp/B0DFNW466C,"https://images-fe.ssl-images-amazon.com/images/I/61V+uuyBaYL._AC_UL900_SR900,600_.jpg",,JP,1
804,6,B0CG5DC684,ソースネクスト ｜ ZERO ウイルスセキュリティ 1台版（無期限） ｜ ウイルス対策・セキュリティソフト ｜ Windows/Mac/Android/iOS対応,"￥2,970",3.9,755.0,https://www.amazon.co.jp/dp/B0CG5DC684,"https://images-fe.ssl-images-amazon.com/images/I/71ALl8EsJCL._AC_UL900_SR900,600_.jpg",,JP,1
805,7,B0FJLR63N8,ロード・エルメロイII世の冒険 10巻「星冠密議(2)」【書籍】,"￥1,297",,,https://www.amazon.co.jp/dp/B0FJLR63N8,"https://images-fe.ssl-images-amazon.com/images/I/51qKsUZb2BL._AC_UL900_SR900,600_.jpg",,JP,1
806,8,B0FLNVDFKN,KEY anemoi 初回限定版,"￥10,780",,,https://www.amazon.co.jp/dp/B0FLNVDFKN,"https://images-fe.ssl-images-amazon.com/images/I/61d5xnfl7AL._AC_UL900_SR900,600_.jpg",,JP,1
807,9,B08P817H2J,"【DL版】【初期費用3,300円が無料 ※1契約者1回線/年に限り】IIJmioえらべるSIMカード エントリーパッケージ 月額利用(音声SIM/SMS)[ドコモ・au回線]・(データ/eSIM/プリペイド)[ドコモ回線]IM-B327",￥350,4.1,2433.0,https://www.amazon.co.jp/dp/B08P817H2J,"https://images-fe.ssl-images-amazon.com/images/I/71oM-+aTnuL._AC_UL900_SR900,600_.jpg",,JP,1
808,10,B07JZB1WJ8,マカフィー リブセーフ 3年用 [パッケージ版] Win/Mac/iOS/Android対応,"￥3,970",4.2,2203.0,https://www.amazon.co.jp/dp/B07JZB1WJ8,"https://images-fe.ssl-images-amazon.com/images/I/61b6ERzOfsL._AC_UL900_SR900,600_.jpg",,JP,1
809,11,B0DFG6F3R9,Microsoft Office Home & Business 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,"￥38,310",3.9,50.0,https://www.amazon.co.jp/dp/B0DFG6F3R9,"https://images-fe.ssl-images-amazon.com/images/I/61q5nmTVJlL._AC_UL900_SR900,600_.jpg",,JP,1
810,12,B0DFG3F9JB,Microsoft Office Home 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,"￥28,390",4,102.0,https://www.amazon.co.jp/dp/B0DFG3F9JB,"https://images-fe.ssl-images-amazon.com/images/I/61e6AoQUGXL._AC_UL900_SR900,600_.jpg",,JP,1
811,13,B0D72C7XXB,ファイナルファンタジーXIV コンプリートパック【新生エオルゼア~黄金のレガシー】【Amazon.co.jp限定】オリジナル壁紙 ※有効期限切れのため入手不可・使用不可 |Win対応|ダウンロード版,"￥3,828",4.4,38.0,https://www.amazon.co.jp/dp/B0D72C7XXB,"https://images-fe.ssl-images-amazon.com/images/I/91Tpgps4uEL._AC_UL900_SR900,600_.jpg",,JP,1
812,14,B08N5DRQFL,Xbox Game Pass Ultimate 1 ヶ月(Xbox Series X|S、Xbox One、Windows PC)|オンラインコード版,"￥1,450",4.5,1189.0,https://www.amazon.co.jp/dp/B08N5DRQFL,"https://images-fe.ssl-images-amazon.com/images/I/719PiIupVyL._AC_UL900_SR900,600_.jpg",,JP,1
813,15,B09VSXGG5V,Windows 11 Pro 日本語版,"￥21,900",3.9,654.0,https://www.amazon.co.jp/dp/B09VSXGG5V,"https://images-fe.ssl-images-amazon.com/images/I/51JZSw4NNvL._AC_UL900_SR900,600_.jpg",,JP,1
814,16,B0FH2MCPLS,東方錦上京 ～ Fossilized Wonders.,"￥2,189",,,https://www.amazon.co.jp/dp/B0FH2MCPLS,"https://images-fe.ssl-images-amazon.com/images/I/71ybSwQgH9L._AC_UL900_SR900,600_.jpg",,JP,1
815,17,B0DZMJNPQX,Microsoft 365 Personal 1年版|オンラインコード版|Win/Mac/iPad|インストール台数無制限(同時使用可能台数5台),"￥19,364",3.8,486.0,https://www.amazon.co.jp/dp/B0DZMJNPQX,"https://images-fe.ssl-images-amazon.com/images/I/71TCTrX3c4L._AC_UL900_SR900,600_.jpg",,JP,1
816,18,B0814J98RB,ZERO ウイルスセキュリティ 1台 (最新)|ダウンロード版,"￥2,673",3.7,1989.0,https://www.amazon.co.jp/dp/B0814J98RB,"https://images-fe.ssl-images-amazon.com/images/I/71OucbqHOjL._AC_UL900_SR900,600_.jpg",,JP,1
817,19,B08295D758,【ダウンロード版】契約事務手数料が無料になるmineoエントリーパッケージ docomo/au/SoftBankの3回線が選べる格安SIMカード,￥350,4,4022.0,https://www.amazon.co.jp/dp/B08295D758,"https://images-fe.ssl-images-amazon.com/images/I/61p8jK6eLZL._AC_UL900_SR900,600_.jpg",,JP,1
818,20,B0DFP8T4N5,Microsoft Excel 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,"￥20,336",3.9,118.0,https://www.amazon.co.jp/dp/B0DFP8T4N5,"https://images-fe.ssl-images-amazon.com/images/I/51B4zLgdgyL._AC_UL900_SR900,600_.jpg",,JP,1
819,21,B0BNQ7PKXB,ソースネクスト ｜ ZERO スーパーセキュリティ 1台用 特別版（Windows専用） ｜ ウイルス対策・セキュリティソフト ｜ Windows対応,"￥3,415",3.9,334.0,https://www.amazon.co.jp/dp/B0BNQ7PKXB,"https://images-fe.ssl-images-amazon.com/images/I/71L8ieVxibL._AC_UL900_SR900,600_.jpg",,JP,1
820,22,B0CY4QLG6R,ファイナルファンタジーXIV: 黄金のレガシー【Amazon.co.jp限定】オリジナル壁紙 ※有効期限切れのため入手不可・使用不可|Win対応|オンラインコード版,"￥2,520",3.6,424.0,https://www.amazon.co.jp/dp/B0CY4QLG6R,"https://images-fe.ssl-images-amazon.com/images/I/91Hi2inQrZL._AC_UL900_SR900,600_.jpg",,JP,1
821,23,B0DJVQMMP5,【新規対象キャンペーン】 Creative Cloud コンプリート 生成AI Firefly搭載 動画 / 写真 / イラスト 編集ソフト（最新）| 12ヵ月 | オンラインコード版|オンラインコード版,,4.6,293.0,https://www.amazon.co.jp/dp/B0DJVQMMP5,"https://images-fe.ssl-images-amazon.com/images/I/51Lme0BUX3L._AC_UL900_SR900,600_.jpg",,JP,1
822,24,B00FOHQZPI,【Adobe公式】Creative Cloud コンプリート 生成AI Firefly搭載 動画 / 写真 / イラスト 編集ソフト（最新）| 12ヵ月 | オンラインコード版 Win / Mac / iPad /アプリ 対応 | 動画 8K 4K ,"￥78,192",4.4,1213.0,https://www.amazon.co.jp/dp/B00FOHQZPI,"https://images-fe.ssl-images-amazon.com/images/I/61GwoofwKvL._AC_UL900_SR900,600_.jpg",,JP,1
823,25,B0CN2D5SLJ,ESET HOME セキュリティ エッセンシャル| 5台3年 |オンラインコード版|ウイルス対策|Win/Mac/Android対応|オンラインコード版,"￥9,000",4.3,204.0,https://www.amazon.co.jp/dp/B0CN2D5SLJ,"https://images-fe.ssl-images-amazon.com/images/I/615-aH1-55L._AC_UL900_SR900,600_.jpg",,JP,1
824,26,B0CGLRJV59,【自動更新】Microsoft 365 Personal AI機能搭載 1年版 サブスクリプション | Win/Mac/iPad|インストール台数無制限(同時使用可能台数5台),"￥21,300",3.8,486.0,https://www.amazon.co.jp/dp/B0CGLRJV59,"https://images-fe.ssl-images-amazon.com/images/I/718CwCj0m7L._AC_UL900_SR900,600_.jpg",,JP,1
825,27,B0CN2QDWSC,ドラゴンクエストX　オンライン　オールインワンパッケージ　version 1-7 【購入特典】ゲーム内アイテム「黄金の花びら×10個」【Amazon.co.jp限定】ゲーム内で使える「超元気玉5個+ふくびき券10枚」が手に入るアイテムコード ※有効期,"￥5,940",4.2,105.0,https://www.amazon.co.jp/dp/B0CN2QDWSC,"https://images-fe.ssl-images-amazon.com/images/I/71GbxbEFp2L._AC_UL900_SR900,600_.jpg",,JP,1
826,28,B07K6MD61Y,【Amazon.co.jp限定】ノートン セキュリティ デラックス(最新版)|3台・月額版|サブスクリプション(定期更新)|iOS/Windows/Android/Macintosh対応【PC/スマホ対応】,￥660,3.8,92.0,https://www.amazon.co.jp/dp/B07K6MD61Y,"https://images-fe.ssl-images-amazon.com/images/I/619ZPoTtIsL._AC_UL900_SR900,600_.jpg",,JP,1
827,29,B0FBG3DBFL,Office 2019 Home&Business｜カード版｜永続ライセンス｜Win11/10対応｜2台までインストール可｜手動認証（所要時間約5～10分）｜インストール手順をよくお読みください,"￥8,585",4.4,15.0,https://www.amazon.co.jp/dp/B0FBG3DBFL,"https://images-fe.ssl-images-amazon.com/images/I/71E4Hb6niKL._AC_UL900_SR900,600_.jpg",,JP,1
828,30,B0DFGDFPLZ,Microsoft Access 2024(最新 永続版)|カード版|Windows11、10|PC2台,"￥18,370",3.7,17.0,https://www.amazon.co.jp/dp/B0DFGDFPLZ,"https://images-fe.ssl-images-amazon.com/images/I/51jJHZee+bL._AC_UL900_SR900,600_.jpg",,JP,1
829,31,B0CN2LYBZM,ESET HOME セキュリティ エッセンシャル(最新)| 1台3年 |オンラインコード版|ウイルス対策|Win/Mac/Android対応|オンラインコード版,"￥6,900",4.3,115.0,https://www.amazon.co.jp/dp/B0CN2LYBZM,"https://images-fe.ssl-images-amazon.com/images/I/61FoLFo2giL._AC_UL900_SR900,600_.jpg",,JP,1
830,32,B0FBFKQSYR,【Adobe公式】Illustrator(イラストレーター) 生成AI Firefly搭載デザインソフト(最新)|12ヵ月| オンラインコード版 Win / Mac 対応 | イラスト ロゴ イラレ|オンラインコード版,"￥31,528",4.2,3.0,https://www.amazon.co.jp/dp/B0FBFKQSYR,"https://images-fe.ssl-images-amazon.com/images/I/41u6vQYLxlL._AC_UL900_SR900,600_.jpg",,JP,1
831,33,B09LYNRVF5,AOSデータ AOSデータ ファイナルパソコン引越し Win11対応版 専用USBリンクケーブル付,"￥5,418",3.4,232.0,https://www.amazon.co.jp/dp/B09LYNRVF5,"https://images-fe.ssl-images-amazon.com/images/I/61BwDSHwRHL._AC_UL900_SR900,600_.jpg",,JP,1
832,34,B09GTZ2DQ6,ESET HOME セキュリティ エッセンシャル| 5台3年 |カード版|ウイルス対策|Win/Mac/Android対応,"￥9,000",4.2,132.0,https://www.amazon.co.jp/dp/B09GTZ2DQ6,"https://images-fe.ssl-images-amazon.com/images/I/61GsAtSqLdL._AC_UL900_SR900,600_.jpg",,JP,1
833,35,B0CGLNK5CR,トレンドマイクロ ウイルスバスター トータルセキュリティ スタンダード 3年版 PKG,"￥13,693",4,108.0,https://www.amazon.co.jp/dp/B0CGLNK5CR,"https://images-fe.ssl-images-amazon.com/images/I/71iN8YXeJrL._AC_UL900_SR900,600_.jpg",,JP,1
834,36,B0CP8PRCS9,ソースネクスト ｜ Polaris Office｜ オフィスソフト ｜ Microsoft Office と高い 互換 性 Excel PowerPoint Word PDF Windows 対応 永続版|ダウンロード版,"￥3,960",3.4,82.0,https://www.amazon.co.jp/dp/B0CP8PRCS9,"https://images-fe.ssl-images-amazon.com/images/I/71TTI80OY1L._AC_UL900_SR900,600_.jpg",,JP,1
835,37,B0DFFWF4JZ,Microsoft Excel 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,"￥18,336",4,29.0,https://www.amazon.co.jp/dp/B0DFFWF4JZ,"https://images-fe.ssl-images-amazon.com/images/I/51acIaCpccL._AC_UL900_SR900,600_.jpg",,JP,1
836,38,B0F4Q69SZG,【Windows11 Pro】 DSPライセンス日本語版(インストールUSB付),"￥11,280",3.9,345.0,https://www.amazon.co.jp/dp/B0F4Q69SZG,"https://images-fe.ssl-images-amazon.com/images/I/61YdIhjwT5L._AC_UL900_SR900,600_.jpg",,JP,1
837,39,B09WHSYQBB,ダウンロード販売用 Windows 11 Home|オンラインコード版,"￥17,424",3.9,227.0,https://www.amazon.co.jp/dp/B09WHSYQBB,"https://images-fe.ssl-images-amazon.com/images/I/6178O81KLWL._AC_UL900_SR900,600_.jpg",,JP,1
838,40,B08N5K6Y5M,Xbox Game Pass Ultimate 3 ヶ月(Xbox Series X|S、Xbox One、Windows PC)|オンラインコード版,"￥4,350",4.5,1189.0,https://www.amazon.co.jp/dp/B08N5K6Y5M,"https://images-fe.ssl-images-amazon.com/images/I/71FopxjlxpL._AC_UL900_SR900,600_.jpg",,JP,1
839,41,B01LESN1X4,ウイルスバスターマルチデバイス(最新)|月額版|定期購入(サブスクリプション)|Win/Mac/Android対応,￥462,3,51.0,https://www.amazon.co.jp/dp/B01LESN1X4,"https://images-fe.ssl-images-amazon.com/images/I/61vBZnf7N+L._AC_UL900_SR900,600_.jpg",,JP,1
840,42,B087Z8J6ML,HD革命/CopyDrive Ver.8|ダウンロード版,"￥3,113",4.2,576.0,https://www.amazon.co.jp/dp/B087Z8J6ML,"https://images-fe.ssl-images-amazon.com/images/I/61lHIqlbSJS._AC_UL900_SR900,600_.jpg",,JP,1
841,43,B07XVJ7HV1,【トレンドマイクロ公式】セキュリティソフト|ウイルスバスター クラウド(最新)| 3年 3台版 | カード版 | Win/Mac/iOS/Android対応【PC/スマホ対応】,"￥11,800",4.1,2203.0,https://www.amazon.co.jp/dp/B07XVJ7HV1,"https://images-fe.ssl-images-amazon.com/images/I/611EhcYmMUL._AC_UL900_SR900,600_.jpg",,JP,1
842,44,B0DCZ3NP19,筆ぐるめ 32 2025年版 | ジャングル | 年賀状・住所録・宛名印刷| Win対応|パッケージ版(DVD-ROM付き),"￥2,680",4.1,126.0,https://www.amazon.co.jp/dp/B0DCZ3NP19,"https://images-fe.ssl-images-amazon.com/images/I/71+Dww7kxFL._AC_UL900_SR900,600_.jpg",,JP,1
843,45,B0DZMWCY58,Microsoft 365 Family 1年版|オンラインコード版|Win/Mac/iPad|利用可能人数最大6人,"￥24,909",4,97.0,https://www.amazon.co.jp/dp/B0DZMWCY58,"https://images-fe.ssl-images-amazon.com/images/I/71+YMVVi5aL._AC_UL900_SR900,600_.jpg",,JP,1
844,46,B0F4Q7K52D,【Windows11 Home】 DSPライセンス日本語版(インストールUSB付),"￥10,780",3.9,345.0,https://www.amazon.co.jp/dp/B0F4Q7K52D,"https://images-fe.ssl-images-amazon.com/images/I/61fn8vB8cqL._AC_UL900_SR900,600_.jpg",,JP,1
